1177,48860,35027,1,133,4,경상남도,산청군,삼장면,내원리,133-4,답,1205,계획관리지역,,전,산간 농경지대,완경사지,사다리형,세로(가),59500,안내원마을내,
1178,48860,35027,2,8,0,경상남도,산청군,삼장면,내원리,산8,임야,17190,자연환경보전지역,농림지역,자연림,공원 산림지대,급경사지,부정형,세로(가),350,바깥내원마을,남측인근
1179,48860,35027,2,42,0,경상남도,산청군,삼장면,내원리,산42,임야,52166,자연환경보전지역,,자연림,공원 산림지대,급경사지,사다리형,맹지,220,안내원마을,서측근거리
1180,48860,35028,1,10,2,경상남도,산청군,삼장면,대하리,10월 02일,대,674,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,소로한면,72000,보안마을,북측 인근
1181,48860,35028,1,45,0,경상남도,산청군,삼장면,대하리,45,전,2053,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(불),5000,보안마을,북동측인근
1182,48860,35028,1,65,0,경상남도,산청군,삼장면,대하리,65,대,248,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세각(가),50000,보안마을내,
1183,48860,35028,1,156,0,경상남도,산청군,삼장면,대하리,156,전,843,계획관리지역,,전,순수 농경지대,완경사지,부정형,맹지,8900,신촌마을,북측인근
1184,48860,35028,1,203,16,경상남도,산청군,삼장면,대하리,203-16,답,1968,농림지역,,답,순수 경지정리지대,평지,세로장방형,세로(가),16500,다간마을,동측인근
1185,48860,35028,1,242,4,경상남도,산청군,삼장면,대하리,242-4,대,222,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),39500,대하마을내,
1186,48860,35028,1,248,7,경상남도,산청군,삼장면,대하리,248-7,답,1996,농림지역,,답,순수 경지정리지대,평지,세로장방형,세로(가),16500,대하마을,남서측인근
1187,48860,35028,1,317,0,경상남도,산청군,삼장면,대하리,317,대,458,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세각(가),43500,대하마을내,
1188,48860,35028,1,341,7,경상남도,산청군,삼장면,대하리,341-7,답,5912,농림지역,,답,마을주변 경지정리지대,평지,사다리형,세각(가),16500,대하마을,남동측인근
1189,48860,35028,1,347,6,경상남도,산청군,삼장면,대하리,347-6,임야,3281,계획관리지역,,토지임야,마을주변 야산지대,완경사지,부정형,세로(불),5400,대하마을,남서측인접
1190,48860,35028,1,391,0,경상남도,산청군,삼장면,대하리,391,대,754,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),39500,다간마을내,
1191,48860,35028,1,441,1,경상남도,산청군,삼장면,대하리,441-1,답,1574,계획관리지역,,답,마을주변 농경지대,평지,부정형,세로(가),16500,다간마을,남측인근
1192,48860,35028,1,542,0,경상남도,산청군,삼장면,대하리,542,대,225,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),44500,신촌마을내,
1193,48860,35028,2,16,0,경상남도,산청군,삼장면,대하리,산16,임야,10314,계획관리지역,,조림,순수 산림지대,급경사지,부정형,맹지,1800,보안마을,북측인근
1194,48860,35028,2,45,0,경상남도,산청군,삼장면,대하리,산45,임야,27287,계획관리지역,,조림,마을주변 야산지대,급경사지,부정형,세로(가),1900,대하마을,남측인근
1195,48860,35028,2,104,0,경상남도,산청군,삼장면,대하리,산104,임야,42669,농림지역,,자연림,순수 산림지대,급경사지,사다리형,세로(불),260,다간마을,남서측근거리
1196,48860,36021,1,34,0,경상남도,산청군,시천면,중산리,34,답,1220,계획관리지역,,전,국도주변 농경지대,완경사지,부정형,세로(가),57000,동당마을,북서측인근
1197,48860,36021,1,57,0,경상남도,산청군,시천면,중산리,57,전,1474,계획관리지역,,전,국도주변 농경지대,완경사지,부정형,맹지,29000,동당마을,북서측인근
1198,48860,36021,1,187,0,경상남도,산청군,시천면,중산리,187,대,231,계획관리지역,,단독주택,국도주변 농촌지대,완경사지,부정형,세로(가),62000,덕치마을내,
1199,48860,36021,1,202,3,경상남도,산청군,시천면,중산리,202-3,답,1213,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,34000,덕치마을,남동측인근
1200,48860,36021,1,242,0,경상남도,산청군,시천면,중산리,242,전,1588,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(불),11000,중촌마을,남서측인근
1201,48860,36021,1,285,0,경상남도,산청군,시천면,중산리,285,답,2922,계획관리지역,,전,국도주변 농경지대,완경사지,부정형,세로(불),57000,(구)중산초등학교,남측인근
1202,48860,36021,1,294,18,경상남도,산청군,시천면,중산리,294-18,대,184,계획관리지역,,단독주택,국도주변 농촌지대,평지,사다리형,세로(가),90000,(구)중산초등학교,남동측인근
1203,48860,36021,1,336,0,경상남도,산청군,시천면,중산리,336,전,1630,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,24000,북촌마을,남동측인근
1204,48860,36021,1,398,0,경상남도,산청군,시천면,중산리,398,대,179,계획관리지역,,단독주택,국도주변 농촌지대,평지,부정형,세로(가),64000,중심마을내,
1205,48860,36021,1,419,0,경상남도,산청군,시천면,중산리,419,답,3758,계획관리지역,,답,국도주변 농경지대,완경사지,부정형,세로(가),59000,북촌마을,남동측인근
1206,48860,36021,1,468,0,경상남도,산청군,시천면,중산리,468,답,2463,계획관리지역,,전,국도주변 농경지대,완경사지,부정형,맹지,39000,중심마을,동측인근
1207,48860,36021,1,531,20,경상남도,산청군,시천면,중산리,531-20,유원지,395,계획관리지역,,상업나지,미성숙 상가지대,완경사지,사다리형,소로각지,215000,중산1교,서측인근
1208,48860,36021,1,536,0,경상남도,산청군,시천면,중산리,536,대,523,계획관리지역,,주상용,주택 및 상가혼용지대,평지,부정형,세로(가),390000,중산리정류소,북측인근
1209,48860,36021,1,544,7,경상남도,산청군,시천면,중산리,544-7,유원지,5555,계획관리지역,,상업나지,미성숙 상가지대,평지,사다리형,소로한면,140000,중산1교,북동측인근
1210,48860,36021,1,590,0,경상남도,산청군,시천면,중산리,590,답,1557,자연환경보전지역,,답,산간 농경지대,완경사지,부정형,맹지,8200,두류동마을,동측 인근
1211,48860,36021,1,615,0,경상남도,산청군,시천면,중산리,615,답,606,계획관리지역,,전,산간 농경지대,완경사지,부정형,세로(불),67000,두류동마을,남측인근
1212,48860,36021,1,616,2,경상남도,산청군,시천면,중산리,616-2,대,436,계획관리지역,,단독주택,산간 농촌지대,완경사지,사다리형,세로(가),125000,두류동마을내,
1213,48860,36021,1,672,2,경상남도,산청군,시천면,중산리,672-2,전,1108,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,38000,중산마을,북측인근
1214,48860,36021,1,711,0,경상남도,산청군,시천면,중산리,711,대,357,계획관리지역,,단독주택,관광단지,완경사지,부정형,세로(가),100000,중산1교,북서측인근
1215,48860,36021,1,718,4,경상남도,산청군,시천면,중산리,718-4,대,142,계획관리지역,,주상용,주택 및 상가혼용지대,완경사지,사다리형,소로각지,230000,중산1교,북서측인근
1216,48860,36021,1,731,2,경상남도,산청군,시천면,중산리,731-2,답,1630,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,33000,중산마을,서측인근
1217,48860,36021,1,744,0,경상남도,산청군,시천면,중산리,744,답,651,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(불),46000,중산마을,서측 인근
1218,48860,36021,1,804,3,경상남도,산청군,시천면,중산리,804-3,답,1850,계획관리지역,,전,산간 농경지대,완경사지,부정형,맹지,10000,중심마을,서측인근
1219,48860,36021,2,31,0,경상남도,산청군,시천면,중산리,산31,임야,2579,계획관리지역,,자연림,순수 산림지대,완경사지,부정형,세로(가),4900,덕치마을,북측인근
1220,48860,36021,2,64,0,경상남도,산청군,시천면,중산리,산64,임야,3372,계획관리지역,,자연림,순수 산림지대,급경사지,부정형,맹지,3200,중산2교,북동측인근
1221,48860,36021,2,85,0,경상남도,산청군,시천면,중산리,산85,임야,24694,자연환경보전지역,,자연림,공원 산림지대,급경사지,삼각형,맹지,700,두류동마을,동측인근
1222,48860,36021,2,160,0,경상남도,산청군,시천면,중산리,산160,임야,90446,농림지역,,자연림,순수 산림지대,급경사지,부정형,맹지,380,중심마을,서측인근
1223,48860,36022,1,21,0,경상남도,산청군,시천면,사리,21,전,5683,계획관리지역,,전,산간 농경지대,완경사지,부정형,세로(불),11000,마근담교육원,동측인근
1224,48860,36022,1,130,0,경상남도,산청군,시천면,사리,130,답,1137,보전관리지역,,전,산간 농경지대,완경사지,부정형,세로(불),10500,마근담교육원,남측원거리
1225,48860,36022,1,216,0,경상남도,산청군,시천면,사리,216,전,585,보전관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(불),10000,사리마을,북동측근거리
1226,48860,36022,1,218,2,경상남도,산청군,시천면,사리,218-2,답,2568,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,25000,사리마을,북동측근거리
1227,48860,36022,1,337,4,경상남도,산청군,시천면,사리,337-4,대,449,자연녹지지역,,단독주택,기존 주택지대,평지,부정형,세로(가),93000,덕산다리,남측인근
1228,48860,36022,1,358,0,경상남도,산청군,시천면,사리,358,답,1802,자연녹지지역,,전,국도주변 농경지대,평지,부정형,세로(가),41000,덕산교,남동측 인근
1229,48860,36022,1,377,2,경상남도,산청군,시천면,사리,377-2,대,430,제1종일반주거지역,,주상용,주택 및 상가혼용지대,평지,세로장방형,중로한면,210000,덕산다리,북서측인근
1230,48860,36022,1,412,0,경상남도,산청군,시천면,사리,412,대,513,제1종일반주거지역,,단독주택,기존 주택지대,평지,자루형,소로각지,110000,덕산다리,북측인근
1231,48860,36022,1,426,3,경상남도,산청군,시천면,사리,426-3,답,1226,제1종일반주거지역,,주거나지,미개발지대,평지,부정형,맹지,68000,덕산다리,북측인근
1232,48860,36022,1,434,0,경상남도,산청군,시천면,사리,434,답,1286,자연녹지지역,,과수원,면소재지 농경지대,평지,부정형,세로(가),39000,덕산다리,북측인근
1233,48860,36022,1,477,0,경상남도,산청군,시천면,사리,477,대,579,제1종일반주거지역,,단독주택,기존 주택지대,평지,세로장방형,세로(가),105000,남명기념관,서측인근
1234,48860,36022,1,572,0,경상남도,산청군,시천면,사리,572,전,559,자연녹지지역,,과수원,면소재지 농경지대,완경사지,부정형,맹지,63000,시천면사무소,북동측인근
1235,48860,36022,1,615,0,경상남도,산청군,시천면,사리,615,대,621,자연녹지지역,,단독주택,면소재지내 주택지대,완경사지,사다리형,세로(가),71000,시천면사무소,북동측인근
1236,48860,36022,1,636,1,경상남도,산청군,시천면,사리,636-1,임야,5385,자연녹지지역,,토지임야,마을주변 야산지대,완경사지,부정형,세로(불),11000,시천면사무소,북동측인근
1237,48860,36022,1,649,0,경상남도,산청군,시천면,사리,649,전,1841,자연녹지지역,,과수원,마을주변 농경지대,완경사지,부정형,맹지,13000,시천면사무소,북동측인근
1238,48860,36022,1,675,0,경상남도,산청군,시천면,사리,675,대,535,자연녹지지역,,단독주택,기존 주택지대,평지,사다리형,세로(가),100000,덕산문화의집,북측인근
1239,48860,36022,1,705,4,경상남도,산청군,시천면,사리,705-4,답,2886,자연녹지지역,,과수원,면소재지 농경지대,완경사지,부정형,세로(가),67000,시천면사무소,남동측인근
1240,48860,36022,1,726,4,경상남도,산청군,시천면,사리,726-4,답,995,제2종일반주거지역,,주거나지,기존 주택지대,평지,부정형,중로한면,140000,시천면사무소,서측인근
1241,48860,36022,1,761,5,경상남도,산청군,시천면,사리,761-5,답,516,제1종일반주거지역,,주거나지,미개발지대,평지,사다리형,소로한면,170000,시천면사무소,서측인근
1242,48860,36022,1,793,2,경상남도,산청군,시천면,사리,793-2,대,509,자연녹지지역,,단독주택,기존 주택지대,평지,사다리형,세로(가),105000,시천면사무소,북측인근
1243,48860,36022,1,822,0,경상남도,산청군,시천면,사리,822,답,1271,자연녹지지역,,전,면소재지 농경지대,평지,부정형,세각(가),81000,시천면사무소,북서측인근
1244,48860,36022,1,839,5,경상남도,산청군,시천면,사리,839-5,답,2476,자연녹지지역,,답,면소재지 농경지대,평지,삼각형,소로각지,68000,덕산초등학교,북측인근
1245,48860,36022,1,850,0,경상남도,산청군,시천면,사리,850,답,1716,자연녹지지역,,전,마을주변 농경지대,완경사지,부정형,세로(가),32000,시천면사무소,북서측 인근
1246,48860,36022,1,900,39,경상남도,산청군,시천면,사리,900-39,잡종지,567,제1종일반주거지역,,주거나지,미성숙 주택지대,평지,세로장방형,소로한면,200000,시천면사무소,남동측인근
1247,48860,36022,1,900,55,경상남도,산청군,시천면,사리,900-55,잡종지,542,제1종일반주거지역,,주거나지,미성숙 주택지대,평지,정방형,중로한면,280000,시천면사무소,남동측 인근
1248,48860,36022,1,923,11,경상남도,산청군,시천면,사리,923-11,대,197,일반상업지역,,상업용,노선 상가지대,평지,부정형,중로각지,780000,시천면사무소,남서측인근
1249,48860,36022,1,924,10,경상남도,산청군,시천면,사리,924-10,대,383,제1종일반주거지역,,단독주택,기존 주택지대,평지,정방형,소로각지,240000,시천면사무소,남서측인근
1250,48860,36022,1,926,2,경상남도,산청군,시천면,사리,926-2,대,240,일반상업지역,,주상용,후면 상가지대,평지,사다리형,소로한면,320000,시천면사무소,남측인근
1251,48860,36022,1,926,12,경상남도,산청군,시천면,사리,926-12,대,309,일반상업지역,,상업용,노선 상가지대,평지,세로장방형,중로각지,700000,시천면사무소,남측인근
1252,48860,36022,1,927,1,경상남도,산청군,시천면,사리,927-1,대,600,준주거지역,,주상용,주택 및 상가혼용지대,평지,부정형,소로각지,305000,시천면사무소,남동측인근
1253,48860,36022,1,927,3,경상남도,산청군,시천면,사리,927-3,대,438,준주거지역,,상업용,노선 상가지대,평지,사다리형,중로한면,640000,시천면사무소,남동측인근
1254,48860,36022,1,931,7,경상남도,산청군,시천면,사리,931-7,대,367,일반상업지역,,단독주택,주택 및 상가혼용지대,평지,사다리형,세로(가),270000,덕산초등학교,남동측인근
1255,48860,36022,1,931,17,경상남도,산청군,시천면,사리,931-17,대,215,일반상업지역,,상업용,노선 상가지대,평지,세로장방형,중로한면,740000,덕산초등학교,남동측인근
1256,48860,36022,2,25,0,경상남도,산청군,시천면,사리,산25,임야,16760,보전관리지역,,자연림,순수 산림지대,급경사지,부정형,세로(가),1100,마근담교육원,남측원거리
1257,48860,36022,2,53,1,경상남도,산청군,시천면,사리,산53-1,임야,24099,농림지역,,자연림,국도주변 산림지대,급경사지,부정형,맹지,480,덕산다리,남동측근거리
1258,48860,36022,2,93,0,경상남도,산청군,시천면,사리,산93,임야,15868,자연녹지지역,,자연림,마을주변 야산지대,급경사지,부정형,맹지,2700,서촌마을,북서측인근
1259,48860,36023,1,168,0,경상남도,산청군,시천면,내대리,168,전,542,보전관리지역,,전,산간 농경지대,완경사지,부정형,맹지,10500,예치터널,북서측 인근
1260,48860,36023,1,276,0,경상남도,산청군,시천면,내대리,276,전,856,계획관리지역,,전,산간 농경지대,완경사지,부정형,맹지,12000,남대마을,북측인근
1261,48860,36023,1,306,0,경상남도,산청군,시천면,내대리,306,대,740,계획관리지역,,단독주택,순수 농촌지대,완경사지,부정형,세로(가),86000,남대마을내,
1262,48860,36023,1,350,0,경상남도,산청군,시천면,내대리,350,답,965,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(가),65000,남대마을,동측인근
1263,48860,36023,1,360,2,경상남도,산청군,시천면,내대리,360-2,답,871,계획관리지역,,전,마을주변 농경지대,완경사지,자루형,세로(가),61000,남대마을,남측인근
1264,48860,36023,1,367,2,경상남도,산청군,시천면,내대리,367-2,전,1683,계획관리지역,,전,산간 농경지대,완경사지,부정형,세로(가),38000,남대마을,남측인근
1265,48860,36023,1,431,4,경상남도,산청군,시천면,내대리,431-4,답,1948,계획관리지역,,전,산간 농경지대,완경사지,부정형,세로(가),25000,남대마을,남서측 인근
1266,48860,36023,1,519,1,경상남도,산청군,시천면,내대리,519-1,답,1817,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(가),46000,남대마을,서측인근
1267,48860,36023,1,523,0,경상남도,산청군,시천면,내대리,523,대,1180,계획관리지역,,단독주택,농촌 취락지대,평지,부정형,세로(가),90000,남불마을내,
1268,48860,36023,1,547,0,경상남도,산청군,시천면,내대리,547,대,466,계획관리지역,,단독주택,산간 농촌지대,완경사지,부정형,세로(가),66000,내대마을내,
1269,48860,36023,1,630,0,경상남도,산청군,시천면,내대리,630,답,5861,계획관리지역,,과수원,마을주변 농경지대,완경사지,부정형,맹지,36000,내대마을,동측인근
1270,48860,36023,1,655,0,경상남도,산청군,시천면,내대리,655,대,393,계획관리지역,,단독주택,산간 농촌지대,완경사지,부정형,세각(가),67000,동촌마을내,
1271,48860,36023,1,666,0,경상남도,산청군,시천면,내대리,666,답,4949,계획관리지역,,과수원,산간 농경지대,완경사지,부정형,세로(가),25000,동촌마을,북동측인근
1272,48860,36023,1,706,0,경상남도,산청군,시천면,내대리,706,임야,2149,계획관리지역,,토지임야,마을주변 야산지대,완경사지,부정형,세로(가),8500,동촌마을,북측인근
1273,48860,36023,1,796,3,경상남도,산청군,시천면,내대리,796-3,대,1106,계획관리지역,,주상용,지방도변 농촌지대,평지,부정형,소로한면,91000,판기마을내,
1274,48860,36023,1,845,0,경상남도,산청군,시천면,내대리,845,전,1134,계획관리지역,,전,산간 농경지대,완경사지,부정형,맹지,18000,판기마을,북동측인근
1275,48860,36023,1,863,1,경상남도,산청군,시천면,내대리,863-1,답,1802,보전관리지역,,전,산간 농경지대,완경사지,부정형,맹지,16000,판기마을,북측인근
1276,48860,36023,1,972,0,경상남도,산청군,시천면,내대리,972,전,1203,계획관리지역,,전,산간 농경지대,완경사지,부정형,세로(가),31000,거림마을내,
1277,48860,36023,1,977,21,경상남도,산청군,시천면,내대리,977-21,대,275,계획관리지역,,상업기타,주택 및 상가혼용지대,완경사지,부정형,세로(가),210000,거림마을내,
1278,48860,36023,1,1035,0,경상남도,산청군,시천면,내대리,1035,대,463,계획관리지역,,단독주택,산간 농촌지대,완경사지,부정형,세로(가),70000,거림마을내,
1279,48860,36023,1,1043,3,경상남도,산청군,시천면,내대리,1043-3,답,2885,계획관리지역,,전,산간 농경지대,완경사지,부정형,세로(불),29000,거림마을,남동측인근
1280,48860,36023,1,1172,0,경상남도,산청군,시천면,내대리,1172,대,449.5,계획관리지역,,단독주택,정비된 주택지대,평지,가로장방형,세로(가),105000,신예치마을내,
1281,48860,36023,2,23,0,경상남도,산청군,시천면,내대리,산23,임야,7934,보전관리지역,,자연림,마을주변 산림지대,급경사지,부정형,세로(불),1900,거림마을,동측인근
1282,48860,36023,2,49,0,경상남도,산청군,시천면,내대리,산49,임야,14380,보전관리지역,,자연림,순수 산림지대,급경사지,부정형,맹지,1400,판기마을,북측 인근
1283,48860,36023,2,86,0,경상남도,산청군,시천면,내대리,산86,임야,11061,계획관리지역,,조림,마을주변 야산지대,완경사지,부정형,맹지,2700,판기마을,북동측인근
1284,48860,36023,2,145,0,경상남도,산청군,시천면,내대리,산145,임야,26380,농림지역,,자연림,순수 산림지대,급경사지,부정형,맹지,360,남대마을,동측근거리
1285,48860,36023,2,230,0,경상남도,산청군,시천면,내대리,산230,임야,41851,농림지역,,자연림,순수 산림지대,급경사지,부정형,맹지,330,신예치마을,남동측 근거리
1286,48860,36023,2,302,2,경상남도,산청군,시천면,내대리,산302-2,임야,11344,농림지역,,자연림,마을주변 산림지대,급경사지,부정형,소로한면,630,남불마을,남서측인근
1287,48860,36024,1,48,10,경상남도,산청군,시천면,외공리,Oct-48,답,2025,농림지역,,답,순수 경지정리지대,평지,세로장방형,세로(가),19000,상지마을,남서측 인근
1288,48860,36024,1,51,15,경상남도,산청군,시천면,외공리,51-15,전,502,보전관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,11000,상지마을,남서측근거리
1289,48860,36024,1,93,2,경상남도,산청군,시천면,외공리,Feb-93,답,1900,농림지역,,답,국도주변 농경지대,평지,세로장방형,세로(가),20000,점동마을,남측근거리
1290,48860,36024,1,134,3,경상남도,산청군,시천면,외공리,134-3,전,1825,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세각(가),40000,점동마을,남측인근
1291,48860,36024,1,140,0,경상남도,산청군,시천면,외공리,140,답,3051,계획관리지역,,과수원,마을주변 농경지대,완경사지,부정형,세로(가),28000,점동마을,남서측 인근
1292,48860,36024,1,164,1,경상남도,산청군,시천면,외공리,164-1,대,534,계획관리지역,,단독주택,국도주변 농촌지대,평지,부정형,세각(가),59000,점동마을내,
1293,48860,36024,1,269,5,경상남도,산청군,시천면,외공리,269-5,답,2200,농림지역,,답,국도주변 경지정리지대,평지,세로장방형,세로(가),19000,외공마을,동측인근
1294,48860,36024,1,289,2,경상남도,산청군,시천면,외공리,289-2,전,2256,계획관리지역,,전,국도주변 농경지대,완경사지,사다리형,소로한면,47000,외공마을,북동측인근
1295,48860,36024,1,328,4,경상남도,산청군,시천면,외공리,328-4,대,238,계획관리지역,,단독주택,국도주변 농촌지대,평지,사다리형,소로한면,93000,외공마을내,
1296,48860,36024,1,365,0,경상남도,산청군,시천면,외공리,365,전,1111,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(가),12000,외공마을,서측인근
1297,48860,36024,1,405,2,경상남도,산청군,시천면,외공리,405-2,답,880,계획관리지역,,답,국도주변 농경지대,평지,부정형,세로(불),32000,내공교,서측 인근
1298,48860,36024,2,17,0,경상남도,산청군,시천면,외공리,산17,임야,32430,농림지역,,조림,순수 산림지대,급경사지,부정형,맹지,530,상지마을,남서측근거리
1299,48860,36024,2,34,0,경상남도,산청군,시천면,외공리,산34,임야,15003,보전관리지역,,자연림,국도주변 산림지대,급경사지,부정형,세로(불),930,점동마을,동측인근
1300,48860,36024,2,57,0,경상남도,산청군,시천면,외공리,산57,임야,67537,농림지역,,자연림,순수 산림지대,급경사지,부정형,맹지,310,점동마을,서측근거리
1301,48860,36024,2,109,0,경상남도,산청군,시천면,외공리,산109,임야,8727,계획관리지역,,조림,마을주변 야산지대,완경사지,부정형,세로(불),1600,외공마을,북측인근
1302,48860,36025,1,59,0,경상남도,산청군,시천면,반천리,59,전,1025,계획관리지역,,전,산간 농경지대,완경사지,부정형,맹지,6400,불계마을,동측인근
1303,48860,36025,1,111,0,경상남도,산청군,시천면,반천리,111,대,496,계획관리지역,,단독주택,순수 농촌지대,완경사지,부정형,세로(가),38000,불계마을내,
1304,48860,36025,1,137,0,경상남도,산청군,시천면,반천리,137,임야,5273,계획관리지역,,토지임야,마을주변 야산지대,완경사지,부정형,세로(가),7000,불계마을,남측인근
1305,48860,36025,1,241,5,경상남도,산청군,시천면,반천리,241-5,답,868,계획관리지역,,전,산간 농경지대,평지,부정형,세로(가),35000,반천마을,남동측인근
1306,48860,36025,1,252,0,경상남도,산청군,시천면,반천리,252,전,344,계획관리지역,,전,산간 농경지대,완경사지,부정형,맹지,8800,반천마을,남동측인근
1307,48860,36025,1,253,15,경상남도,산청군,시천면,반천리,253-15,답,425,계획관리지역,,전,산간 농경지대,완경사지,부정형,세로(가),17000,반천마을,남동측근거리
1308,48860,36025,1,321,2,경상남도,산청군,시천면,반천리,321-2,답,1544,계획관리지역,,답,산간 농경지대,완경사지,부정형,세각(가),33000,불계마을,서측인근
1309,48860,36025,1,340,2,경상남도,산청군,시천면,반천리,340-2,전,688,계획관리지역,,과수원,산간 농경지대,완경사지,부정형,맹지,6100,불계마을,북서측인근
1310,48860,36025,1,384,1,경상남도,산청군,시천면,반천리,384-1,대,493,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),46000,반천마을내,
1311,48860,36025,1,496,0,경상남도,산청군,시천면,반천리,496,전,767,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(불),7500,반천마을,서측인근
1312,48860,36025,1,519,2,경상남도,산청군,시천면,반천리,519-2,답,1328,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(가),29000,반천마을,남측인근
1313,48860,36025,2,4,0,경상남도,산청군,시천면,반천리,산4,임야,12360,농림지역,,조림,순수 산림지대,급경사지,부정형,세로(가),800,반천2교,남서측 인근
1314,48860,36025,2,57,0,경상남도,산청군,시천면,반천리,산57,임야,9322,계획관리지역,,자연림,순수 산림지대,급경사지,부정형,세로(가),1000,반전마을,남측 인근
1315,48860,36025,2,116,4,경상남도,산청군,시천면,반천리,산116-4,임야,42971,자연환경보전지역,농림지역,자연림,순수 산림지대,급경사지,부정형,맹지,320,고운호,북서측인근
1316,48860,36025,2,122,1,경상남도,산청군,시천면,반천리,산122-1,임야,10413,농림지역,,자연림,순수 산림지대,급경사지,부정형,맹지,310,반천마을,서측원거리
1317,48860,36026,1,3,4,경상남도,산청군,시천면,원리,03월 04일,답,871,자연녹지지역,,전,면소재지 농경지대,평지,부정형,세로(가),50000,동신마을,동측인근
1318,48860,36026,1,34,0,경상남도,산청군,시천면,원리,34,대,595,자연녹지지역,,단독주택,면소재지내 주택지대,평지,부정형,세로(가),78000,동신마을내,
1319,48860,36026,1,77,0,경상남도,산청군,시천면,원리,77,답,2443,자연녹지지역,,전,마을주변 농경지대,완경사지,부정형,세로(가),50000,동신마을,남서측인근
